6574,7745,20-12-2020,77544,36,2154,Running Contract
6399,6902,21-12-2020,49320,36,1370,Running Contract
7187,10711,24-12-2020,24180,60,403,Running Contract
6353,6686,25-12-2020,116496,24,4854,Running Contract
5043,339,25-12-2020,468060,60,7801,Running Contract
5469,2445,26-12-2020,293160,60,4886,Running Contract
5976,4794,27-12-2020,465504,48,9698,Client in debt
6059,5196,28-12-2020,79824,12,6652,Contract Finished
5799,4052,28-12-2020,106128,36,2948,Running Contract
6147,5602,28-12-2020,177504,48,3698,Running Contract
6254,6157,28-12-2020,247920,48,5165,Running Contract
7100,10280,31-12-2020,348120,60,5802,Running Contract
7147,10478,02-01-2021,267600,48,5575,Running Contract
5909,4550,03-01-2021,61320,60,1022,Running Contract
7037,10022,03-01-2021,218064,48,4543,Running Contract
5782,3953,04-01-2021,63576,12,5298,Running Contract
6237,6075,06-01-2021,407952,48,8499,Client in debt
6552,7632,08-01-2021,170448,48,3551,Running Contract
7067,10134,11-01-2021,136368,24,5682,Running Contract
5320,1819,11-01-2021,143676,36,3991,Running Contract
5930,4616,12-01-2021,66696,24,2779,Running Contract
6486,7240,15-01-2021,152160,60,2536,Running Contract
5245,1407,17-01-2021,125472,24,5228,Running Contract
6643,8038,18-01-2021,35856,24,1494,Running Contract
5260,1480,19-01-2021,123300,36,3425,Running Contract
5569,2936,20-01-2021,504000,60,8400,Running Contract
7110,10345,21-01-2021,31260,12,2605,Running Contract
7139,10445,22-01-2021,23412,12,1951,Running Contract
6791,8926,23-01-2021,566640,60,9444,Running Contract
5360,2035,25-01-2021,176328,36,4898,Running Contract
5287,1638,26-01-2021,64224,24,2676,Running Contract
6553,7636,26-01-2021,42384,12,3532,Running Contract
7072,10148,27-01-2021,22104,12,1842,Running Contract
6044,5133,27-01-2021,57060,12,4755,Running Contract
5332,1869,29-01-2021,37944,36,1054,Running Contract
6866,9201,05-02-2021,122472,24,5103,Running Contract
6633,7997,05-02-2021,160656,24,6694,Running Contract
6926,9455,07-02-2021,374760,60,6246,Running Contract
6442,7082,08-02-2021,194160,48,4045,Running Contract
5889,4456,09-02-2021,321240,60,5354,Running Contract
5765,3875,10-02-2021,153936,24,6414,Running Contract
5124,785,12-02-2021,156096,36,4336,Running Contract
5491,2545,13-02-2021,428784,48,8933,Running Contract
6730,8523,15-02-2021,93036,12,7753,Running Contract
7151,10493,18-02-2021,133800,24,5575,Running Contract
5140,873,24-02-2021,178500,60,2975,Running Contract
7171,10650,24-02-2021,196224,48,4088,Running Contract
6568,7713,25-02-2021,220440,60,3674,Running Contract
6861,9179,28-02-2021,215040,60,3584,Running Contract
6855,9153,01-03-2021,52236,36,1451,Running Contract
7129,10404,01-03-2021,194280,60,3238,Running Contract
5384,2142,07-03-2021,23328,12,1944,Running Contract
6859,9167,07-03-2021,272220,60,4537,Running Contract
5772,3906,08-03-2021,334620,60,5577,Running Contract
5665,3390,11-03-2021,40632,12,3386,Running Contract
6495,7274,12-03-2021,49044,12,4087,Running Contract
5061,440,13-03-2021,84288,48,1756,Running Contract
6948,9560,15-03-2021,157068,36,4363,Running Contract
5773,3907,16-03-2021,133848,24,5577,Running Contract
6052,5164,23-03-2021,22356,36,621,Running Contract
6682,8225,30-03-2021,36204,12,3017,Client in debt
6083,5305,31-03-2021,240528,48,5011,Running Contract
6962,9646,02-04-2021,279072,48,5814,Running Contract
5158,1004,11-04-2021,188532,36,5237,Running Contract
6464,7156,16-04-2021,49488,24,2062,Running Contract
5172,1083,16-04-2021,50976,36,1416,Running Contract
5582,2982,17-04-2021,41256,12,3438,Running Contract
6136,5572,19-04-2021,140880,60,2348,Running Contract
6235,6062,19-04-2021,321360,60,5356,Running Contract
6508,7437,19-04-2021,110736,48,2307,Running Contract
4968,38,19-04-2021,110736,48,2307,Running Contract
6632,7990,23-04-2021,144960,48,3020,Running Contract
7195,10774,23-04-2021,339168,48,7066,Running Contract
5525,2720,27-04-2021,93888,36,2608,Running Contract
6320,6495,28-04-2021,104964,12,8747,Running Contract
6766,8784,28-04-2021,74352,24,3098,Running Contract
6872,9227,29-04-2021,191580,60,3193,Running Contract
5906,4533,05-05-2021,81144,36,2254,Running Contract
7172,10652,07-05-2021,45720,12,3810,Running Contract
6571,7733,12-05-2021,140064,24,5836,Running Contract
5616,3143,15-05-2021,130896,24,5454,Running Contract
6312,6453,17-05-2021,10944,36,304,Running Contract
6470,7181,17-05-2021,49872,12,4156,Running Contract
5147,938,21-05-2021,22260,60,371,Running Contract
5501,2622,21-05-2021,136344,24,5681,Running Contract
6436,7049,22-05-2021,495180,60,8253,Running Contract
5699,3562,24-05-2021,174960,24,7290,Running Contract
5313,1776,27-05-2021,43200,24,1800,Running Contract
6234,6061,28-05-2021,5148,12,429,Running Contract
6569,7721,28-05-2021,45456,12,3788,Running Contract
7202,10812,29-05-2021,140688,48,2931,Running Contract
5683,3460,29-05-2021,140688,48,2931,Running Contract
5034,303,30-05-2021,112752,36,3132,Running Contract
5435,2279,01-06-2021,314688,48,6556,Running Contract
5815,4116,03-06-2021,151200,36,4200,Running Contract
5589,3005,05-06-2021,390000,48,8125,Running Contract
6746,8639,06-06-2021,185640,60,3094,Running Contract
6790,8919,08-06-2021,76104,24,3171,Running Contract
6857,9159,08-06-2021,69600,48,1450,Running Contract
6450,7099,10-06-2021,234336,48,4882,Running Contract
7221,10915,11-06-2021,152460,60,2541,Running Contract
5527,2728,15-06-2021,156420,60,2607,Running Contract
5620,3161,16-06-2021,30012,12,2501,Running Contract
6215,5944,18-06-2021,78720,48,1640,Running Contract
7167,10644,18-06-2021,269964,36,7499,Running Contract
5823,4144,21-06-2021,212976,36,5916,Running Contract
6207,5912,23-06-2021,184620,60,3077,Running Contract
6932,9491,25-06-2021,225504,48,4698,Running Contract
5669,3403,27-06-2021,71820,36,1995,Running Contract
5154,993,01-07-2021,108720,60,1812,Running Contract
7168,10645,05-07-2021,208332,36,5787,Running Contract
5585,2988,08-07-2021,88608,12,7384,Running Contract
7200,10799,11-07-2021,31140,60,519,Running Contract
6539,7559,11-07-2021,12792,12,1066,Running Contract
5774,3916,12-07-2021,96984,36,2694,Running Contract
6357,6706,12-07-2021,64860,60,1081,Running Contract
5042,330,12-07-2021,331584,48,6908,Running Contract
5015,226,12-07-2021,109344,12,9112,Running Contract
5354,2000,14-07-2021,290820,60,4847,Running Contract
6054,5180,16-07-2021,58764,12,4897,Running Contract
7295,11328,18-07-2021,280440,60,4674,Running Contract
5365,2055,19-07-2021,271260,60,4521,Running Contract
6755,8713,24-07-2021,170700,60,2845,Running Contract
5991,4858,27-07-2021,335184,48,6983,Client in debt
7035,10005,29-07-2021,210744,36,5854,Running Contract
5893,4467,03-08-2021,86184,36,2394,Running Contract
7164,10613,15-08-2021,249792,48,5204,Running Contract
5304,1718,20-08-2021,172272,24,7178,Running Contract
5561,2910,29-08-2021,437460,60,7291,Running Contract
5520,2699,30-08-2021,231168,48,4816,Running Contract
5241,1389,02-09-2021,125472,24,5228,Running Contract
7096,10257,02-09-2021,37812,12,3151,Running Contract
6078,5283,09-09-2021,170832,48,3559,Running Contract
5046,349,09-09-2021,42816,12,3568,Running Contract
5334,1876,10-09-2021,209040,24,8710,Running Contract
6969,9673,12-09-2021,88200,36,2450,Running Contract
6821,9037,15-09-2021,321936,48,6707,Running Contract
5760,3862,18-09-2021,74916,36,2081,Running Contract
5614,3137,21-09-2021,253560,60,4226,Running Contract
7091,10243,22-09-2021,113436,36,3151,Running Contract
5698,3556,22-09-2021,174840,60,2914,Running Contract
5169,1068,24-09-2021,253200,60,4220,Running Contract
7294,11327,27-09-2021,39168,24,1632,Running Contract
5318,1808,30-09-2021,385584,48,8033,Running Contract
5368,2073,05-10-2021,44640,24,1860,Running Contract
6923,9433,05-10-2021,44640,24,1860,Running Contract
5463,2413,06-10-2021,17952,12,1496,Running Contract
5265,1498,07-10-2021,165780,60,2763,Running Contract
6321,6505,08-10-2021,38496,12,3208,Running Contract
5226,1318,11-10-2021,185544,36,5154,Running Contract
6868,9208,12-10-2021,82128,24,3422,Running Contract
4967,37,14-10-2021,318480,60,5308,Client in debt
5293,1656,29-10-2021,189792,48,3954,Running Contract
5865,4354,30-10-2021,327660,60,5461,Running Contract
5841,4268,04-11-2021,41988,12,3499,Running Contract
5526,2725,08-11-2021,69624,36,1934,Running Contract
6852,9140,10-11-2021,16032,48,334,Running Contract
6469,7180,17-11-2021,99744,24,4156,Running Contract
6168,5698,21-11-2021,99216,36,2756,Running Contract
7292,11317,22-11-2021,317460,60,5291,Running Contract
5036,309,25-11-2021,91248,48,1901,Running Contract
5644,3293,27-11-2021,276084,36,7669,Running Contract
6856,9156,01-12-2021,163332,36,4537,Running Contract
5428,2262,02-12-2021,230220,36,6395,Running Contract
5027,276,02-12-2021,160920,36,4470,Running Contract
4989,105,05-12-2021,352704,48,7348,Running Contract
5221,1284,05-12-2021,52512,12,4376,Running Contract
6402,6922,06-12-2021,139488,24,5812,Running Contract
5346,1928,06-12-2021,55632,24,2318,Running Contract
6748,8645,08-12-2021,240900,60,4015,Running Contract
