1050,Male,01-09-1998,27
1051,Female,26-10-1998,73
1052,Male,11-03-1987,56
1053,Male,03-08-1985,56
1054,Female,20-08-1947,63
1055,Male,17-05-1942,4
1056,Male,19-06-1986,1
1057,Male,21-02-1962,52
1058,Male,01-10-2002,9
1059,Male,03-06-1983,26
1060,Male,17-02-1985,26
1062,Female,08-01-1998,16
1063,Female,12-08-2003,16
1064,Male,03-04-1978,1
1065,Female,26-11-1980,2
1066,Female,18-10-1963,1
1067,Female,14-05-1975,1
1068,Female,20-12-1953,13
1069,Male,21-04-1965,54
1070,Female,02-12-1961,54
1071,Male,25-01-1948,43
1072,Female,08-02-1994,60
1073,Female,10-04-1947,34
1074,Male,25-10-1955,34
1075,Female,04-08-1961,65
1076,Male,11-07-2006,53
1077,Male,23-06-1943,46
1078,Male,15-02-2006,24
1079,Male,15-07-1984,3
1080,Female,06-12-1977,54
1081,Female,16-12-1993,71
1082,Male,23-02-1990,9
1083,Male,15-12-1960,48
1084,Male,09-06-1971,48
1085,Male,19-02-1960,60
1086,Female,04-05-1996,74
1087,Female,30-09-2005,74
1088,Male,23-10-1996,47
1089,Male,09-12-1962,1
1090,Female,20-08-1966,35
1091,Male,27-08-1967,59
1092,Female,20-09-1989,41
1093,Female,28-09-2003,62
1094,Female,04-12-1987,30
1095,Female,16-02-1977,30
1096,Male,03-05-1953,1
1097,Female,02-09-1953,1
1098,Female,10-11-1975,60
1099,Male,21-01-2007,65
1100,Female,04-07-1974,59
1101,Female,22-06-1969,74
1102,Male,29-01-1958,72
1103,Female,18-08-1974,1
1104,Male,09-04-1982,1
1105,Male,03-01-1965,56
1106,Male,25-04-1967,56
1107,Female,26-04-1984,60
1108,Female,22-02-1983,62
1109,Male,01-11-1958,58
1110,Female,24-05-1955,10
1111,Female,04-06-2002,61
1112,Male,25-09-1957,13
1113,Female,20-08-1999,11
1114,Female,18-06-2003,59
1115,Female,24-10-1947,36
1116,Male,19-06-2000,69
1117,Male,01-01-2004,20
1118,Male,03-11-1992,20
1119,Male,05-03-2007,54
1120,Male,21-12-2000,41
1121,Female,02-03-1962,59
1122,Female,18-02-1944,20
1123,Female,26-10-1949,20
1124,Female,12-04-1951,21
1125,Female,30-05-1961,9
1126,Male,23-10-1958,9
1127,Female,12-11-1997,23
1128,Female,16-07-1953,7
1129,Female,24-09-1954,43
1130,Female,26-01-1968,70
1131,Female,28-12-1974,55
1132,Male,21-03-1971,55
1133,Male,15-11-1985,37
1134,Male,01-10-1982,37
1135,Male,21-07-1975,8
1136,Female,18-11-2003,9
1137,Male,05-05-2004,1
1138,Female,30-11-1997,70
1139,Female,22-09-1996,70
1140,Female,24-02-1969,18
1141,Female,22-06-1968,21
1142,Male,19-01-1974,59
1143,Male,15-05-1969,59
1145,Female,14-11-1995,58
1146,Female,14-11-1988,54
1147,Female,12-05-1953,3
1148,Male,15-05-1964,41
1149,Male,25-11-2003,14
1150,Female,24-08-1972,74
1151,Female,06-03-1996,59
1152,Female,12-03-2004,74
1153,Male,15-01-2008,70
1154,Male,31-01-1947,72
1155,Female,10-09-1949,72
1156,Male,11-01-1961,1
1157,Female,02-03-1986,4
1158,Male,21-10-1981,1
1159,Male,03-02-1967,64
1160,Female,28-09-1965,64
1161,Male,25-05-1996,7
1162,Male,19-04-2002,26
1163,Female,28-08-1987,20
1164,Female,14-11-1986,15
1165,Female,02-12-1969,15
1166,Male,27-06-1982,74
1167,Male,17-05-1981,74
1168,Male,31-05-2001,19
1169,Female,24-03-1968,18
1170,Female,28-04-2000,12
1171,Female,28-05-2001,46
1172,Male,13-08-1950,54
1173,Female,02-06-1945,54
1174,Male,13-05-1997,29
1175,Male,25-10-1948,1
1176,Male,31-10-1945,1
1177,Male,21-08-1966,77
1178,Female,04-12-1998,1
1179,Male,05-12-1957,1
1180,Female,06-10-1967,21
1181,Female,12-11-1962,1
1182,Female,16-12-1973,66
1183,Male,29-11-1965,54
1186,Male,05-10-1974,2
1187,Female,06-11-1988,32
1188,Male,19-09-1991,32
1189,Male,15-04-1959,74
1190,Female,12-06-2003,15
1191,Female,02-06-2000,15
1192,Male,01-03-1952,10
1193,Male,29-01-1949,19
1194,Female,14-08-1966,17
1195,Female,22-03-1966,39
1196,Female,16-04-1966,22
1197,Female,02-12-1993,6
1198,Male,17-04-2002,72
1199,Female,24-12-2003,64
1200,Male,17-01-1959,47
1201,Female,10-09-1968,54
1202,Male,11-12-2007,47
1204,Male,09-01-2002,77
1206,Male,21-06-1980,50
1207,Male,17-11-1966,28
1208,Male,01-11-2002,70
1209,Male,09-06-1984,36
1210,Female,12-10-1984,6
1211,Female,14-07-2001,1
1212,Male,19-11-1954,13
1213,Female,28-04-1989,1
1214,Male,15-11-1963,61
1215,Female,06-05-1967,45
1216,Female,12-08-1972,65
1217,Male,17-04-1960,59
1218,Male,27-05-2003,74
1219,Male,31-07-1967,1
1220,Female,16-02-1981,40
1221,Female,18-07-2000,14
1222,Female,30-01-1967,7
1223,Male,13-10-1982,14
1224,Female,12-05-1961,56
1225,Male,21-08-1969,42
1226,Female,14-06-1978,33
1227,Female,02-10-1978,33
1228,Female,28-10-1976,21
1229,Female,02-02-1994,19
1231,Male,27-11-1992,20
1232,Male,13-04-1982,20
1233,Female,22-10-1965,68
1234,Male,15-01-1998,23
1235,Female,12-09-2006,23
1236,Female,28-06-1994,26
1237,Male,07-11-1946,57
1238,Male,01-09-1958,74
1239,Male,09-11-2003,11
1240,Female,24-10-2003,32
1241,Male,17-02-1970,73
1242,Male,21-10-1971,73
1243,Male,05-12-2001,11
1244,Female,02-05-1987,1
1245,Male,13-08-2002,64
1246,Male,19-11-1985,70
1247,Male,09-12-1996,70
1248,Female,24-06-1994,19
1250,Male,01-10-1979,43
1251,Female,30-05-1982,1
1252,Male,19-10-1980,1
1253,Female,28-10-1994,14
1254,Male,31-10-1966,3
1255,Male,07-10-1993,1
1256,Male,13-01-1983,46
1257,Male,01-11-1955,35
1258,Female,20-09-1947,35
1259,Male,29-09-1989,18
1260,Male,03-03-1972,57
1261,Female,28-09-1974,57
1262,Male,03-04-1975,35
1263,Male,25-04-1986,35
1264,Male,03-12-2003,61
1265,Male,21-02-1986,57
1266,Female,24-01-1980,71
1267,Male,11-04-1981,29
1268,Female,30-03-1972,29
1269,Male,02-03-1976,1
1270,Female,16-05-1953,13
1271,Male,29-11-1958,47
1272,Male,15-04-1967,8
1273,Male,15-06-2001,6
1274,Male,25-01-1999,44
1275,Female,10-12-1978,1
1276,Female,26-06-1969,68
1277,Male,07-04-1954,70
1278,Female,12-09-2001,72
1279,Male,11-07-1979,16
1280,Female,08-05-1975,34
1281,Female,28-02-1977,34
1282,Male,27-11-1959,52
1283,Male,09-04-1966,66
1284,Female,04-08-1966,66
1285,Female,26-11-1962,62
1286,Male,13-05-1977,52
1287,Male,09-10-1971,65
1288,Female,20-05-1995,73
1289,Female,18-09-1969,59
1290,Male,29-01-1999,35
1291,Female,18-06-1991,1
1292,Female,28-04-2000,14
1293,Male,29-01-1950,1
1294,Male,29-07-1957,1
1295,Male,09-04-1971,74
1296,Male,01-10-1986,55
1297,Female,28-03-1945,64
1298,Male,15-03-1944,64
1299,Female,16-12-1947,2
1300,Male,27-10-2002,45
1303,Female,16-10-1967,42
1304,Female,28-07-1959,37
1305,Female,28-06-1972,55
1306,Female,08-12-1949,32
1307,Female,08-04-1976,74
1308,Female,18-02-1977,69
1309,Male,17-06-1998,1
1310,Female,24-11-2004,41
1311,Female,18-02-1984,54
1312,Male,03-06-1962,35
1313,Female,20-11-1993,54
1314,Male,09-08-2002,54
1315,Female,26-02-1946,34
1316,Male,13-01-1974,67
1317,Female,18-05-1968,67
1318,Female,10-03-1954,47
1321,Male,09-01-2005,35
1322,Female,22-11-1972,4
1323,Female,06-01-1967,70
1324,Male,07-10-1983,66
1325,Male,19-09-1968,39
1326,Female,12-07-1983,55
1327,Male,03-03-1991,20
1328,Male,05-08-1964,42
1329,Female,16-02-1941,26
1330,Male,17-09-1991,66
1331,Female,24-11-1986,54
1332,Male,27-01-1985,5
1333,Female,20-04-1972,48
1334,Female,06-02-2001,8
1335,Male,25-03-1988,1
1336,Female,04-11-1985,1
1337,Male,29-05-2006,56
1338,Female,26-07-2006,56
1339,Female,04-05-1982,22
1340,Female,20-05-1966,68
1341,Male,17-08-1989,69
1343,Female,16-10-1966,1
1344,Female,18-02-1958,1
1345,Female,22-05-1991,32
1346,Male,29-08-1977,13
1347,Female,06-03-1993,13
1348,Male,07-08-2002,13
1349,Male,07-03-1995,26
1350,Female,28-04-1982,1
1351,Female,24-11-1978,1
1352,Male,01-06-1998,54
1353,Male,13-02-1982,27
1354,Female,14-01-1944,64
1355,Male,01-04-2003,35
1356,Female,18-09-1955,1
1359,Female,04-11-1978,1
1360,Male,19-08-1969,1
1361,Male,29-11-1949,1
1362,Male,03-01-1952,1
1363,Male,27-02-2007,6
1364,Female,28-12-1956,1
1365,Male,23-04-1965,1
1366,Female,02-05-2007,12
1367,Male,27-12-1992,60
1368,Female,30-12-1980,60
1369,Male,23-10-2001,41
1370,Male,11-03-1992,34
1371,Female,22-12-1975,49
1372,Male,07-02-2004,28
1373,Female,08-04-2002,74
1375,Male,27-01-2000,69
1376,Male,03-09-1981,18
1377,Male,23-09-1978,18
1378,Male,25-01-1969,74
1379,Female,18-02-1960,74
1380,Male,29-09-1980,44
1382,Male,23-01-2007,18
1383,Male,05-10-2005,29
1384,Female,24-06-1980,40
1385,Female,30-08-1976,22
1386,Male,09-10-1983,22
1387,Female,22-04-2004,1
1388,Female,06-11-1989,5
1389,Female,04-05-1954,43
1390,Male,27-07-2006,59
1391,Female,22-11-1988,41
1392,Female,06-02-1955,50
1393,Male,01-07-1961,50
1394,Female,22-10-1969,49
1395,Female,18-10-1964,49
1396,Female,14-05-1973,39
1397,Male,25-02-1949,66
1401,Female,24-07-2004,35
1402,Male,25-11-1959,44
1403,Female,02-03-1971,44
1404,Female,20-02-1996,11
1406,Female,12-01-1976,29
1407,Female,04-08-1964,29
1408,Male,07-08-1992,49
1409,Female,30-04-1974,25
1410,Male,03-02-1967,18
1411,Female,06-10-1966,18
1412,Male,05-11-2002,6
1413,Female,16-09-1996,11
1414,Male,13-01-2002,70
1416,Female,02-12-1950,19
1417,Female,12-01-1994,27
1418,Female,16-08-2001,41
1419,Male,25-03-1945,74
1420,Female,20-01-1939,74
1421,Female,10-04-1983,20
1422,Male,23-04-2003,69
1423,Male,11-04-2005,69
1424,Male,05-01-1975,8
1425,Male,27-08-1991,12
1426,Female,30-06-1991,12
1427,Female,16-02-1993,14
1428,Male,23-04-1943,12
1429,Female,04-11-1954,12
1430,Male,29-07-2009,64
1431,Female,08-01-1958,55
1432,Male,17-10-1988,16
1433,Female,10-09-1986,72
1434,Male,25-03-1990,72
1435,Male,25-06-1976,52
1438,Male,25-12-1990,29
1439,Female,10-09-1997,29
1440,Male,17-01-2001,1
1441,Male,05-02-1959,42
1442,Female,18-04-1956,42
1443,Male,25-01-1958,29
1444,Female,14-09-1969,29
1445,Female,24-07-1964,68
1446,Male,29-07-1977,70
1447,Male,21-08-1979,70
1448,Male,09-12-1984,50
1449,Male,29-06-1972,41
1450,Male,17-05-1996,61
1452,Female,28-07-1967,72
1453,Male,29-05-1993,29
1454,Male,03-10-1948,73
1455,Female,02-11-1954,73
1456,Female,24-04-1951,70
1457,Female,12-12-1961,70
1458,Female,08-04-1961,67
1459,Female,08-09-1999,4
1460,Male,13-05-1960,23
1461,Male,21-12-1992,28
1462,Female,02-03-1964,49
1463,Female,26-03-1963,70
1464,Male,01-06-1955,36
1465,Female,06-01-1954,36
1466,Female,22-08-1976,39
1467,Female,30-09-1947,65
1468,Female,16-06-1967,77
1469,Female,14-11-1993,54
1470,Female,04-05-1965,1
1471,Male,15-11-1965,1
1472,Female,10-11-1994,1
1473,Female,06-02-1959,1
1474,Male,15-02-1999,45
1475,Male,31-03-1955,19
1476,Female,30-11-1993,70
1478,Male,21-08-1992,4
1479,Female,22-06-1979,1
1480,Female,28-05-1966,69
1481,Male,23-01-1961,62
1482,Female,28-05-1977,46
1483,Female,10-07-1978,1
1484,Female,18-06-1975,1
1485,Female,14-05-2001,7
1486,Male,13-11-2001,7
1487,Male,27-10-2003,48
1488,Male,09-01-1984,31
1489,Female,24-01-1951,6
1490,Female,20-04-1951,42
1491,Male,21-04-2005,19
1492,Male,09-07-1995,9
1493,Male,29-12-1945,1
1494,Female,22-05-1942,1
1495,Female,10-04-1958,1
1496,Female,08-08-1969,1
1497,Male,03-10-1975,53
1498,Male,09-02-1964,53
1499,Male,29-01-1979,74
1500,Female,12-12-2004,1
1501,Female,22-01-1969,68
1502,Female,24-01-1996,68
1503,Male,01-09-1945,58
1504,Female,16-03-1945,58
1505,Male,25-08-1998,65
1506,Male,25-06-1954,22
1507,Female,22-01-1957,22
1508,Female,30-08-1981,67
1509,Male,19-06-1969,62
1510,Female,30-03-1975,34
1511,Female,06-05-1989,13
1512,Male,11-10-1969,5
1513,Male,21-08-1982,74
1514,Female,02-08-1980,68
1516,Male,17-12-1973,38
1517,Female,02-10-1979,66
1518,Female,28-09-1987,3
1519,Female,06-07-1982,3
1520,Male,05-11-1979,72
1521,Female,10-10-2002,5
1522,Female,14-07-1995,52
1523,Female,30-10-1958,29
1524,Male,13-03-1989,30
1525,Male,09-03-1966,1
1526,Male,15-05-1962,1
1527,Female,18-12-1957,49
1528,Female,20-03-1987,57
1529,Female,20-08-1999,43
1530,Female,06-10-1972,74
1531,Female,28-08-1987,52
1532,Female,30-10-1985,52
1533,Female,22-12-1983,55
1534,Female,22-02-1980,17
1535,Female,28-10-1959,40
1536,Male,13-12-1994,37
1537,Male,07-12-2002,54
1539,Male,19-11-1946,32
1540,Male,07-11-1960,36
1541,Female,06-05-1960,36
1542,Female,08-12-1942,31
1543,Female,02-08-1954,31
1546,Male,13-04-1953,28
1547,Female,20-02-1955,28
1548,Female,04-03-1946,70
1549,Female,14-01-1956,70
1550,Male,21-01-1974,8
1554,Male,15-12-1967,55
1555,Female,14-09-1973,30
1556,Female,02-04-1973,66
1557,Female,14-02-1987,35
1558,Male,25-03-1954,11
1559,Female,20-10-1963,72
1561,Female,16-11-1950,1
1562,Female,14-08-1942,1
1563,Female,06-08-2001,3
1564,Male,25-08-1974,40
1565,Male,19-05-1983,71
1566,Female,20-12-1993,15
1567,Male,19-04-1953,50
1568,Male,29-08-1954,50
1569,Male,17-09-1983,54
1570,Male,17-06-1981,54
1571,Male,15-12-1994,7
1572,Female,12-02-1991,1
1574,Female,18-02-2002,18
1575,Female,06-12-1950,55
1576,Female,02-05-1942,55
1577,Male,19-04-1967,23
1578,Male,15-10-1998,40
1579,Male,13-10-1986,27
1580,Female,18-08-1995,1
1581,Male,15-06-1990,56
1582,Female,14-02-1957,54
1583,Female,08-03-1999,1
1584,Male,29-03-1989,1
1585,Female,20-07-1958,60
1586,Female,12-03-1961,60
1587,Male,05-05-1951,23
1588,Male,29-10-1973,45
1589,Male,27-01-1979,48
1590,Female,10-10-1967,13
1591,Male,07-09-1980,42
1592,Male,11-04-1951,56
1593,Male,31-07-1952,56
1594,Male,29-09-1962,56
1595,Female,16-02-1982,56
1596,Female,22-12-2005,58
1597,Female,10-05-1979,60
1598,Male,25-04-1948,67
1599,Female,08-10-1987,43
1600,Male,15-08-1992,43
1601,Male,29-05-1996,42
1602,Female,30-12-1991,42
1603,Male,27-08-1991,26
1604,Male,21-09-1996,26
1605,Male,21-11-2007,52
1606,Female,02-09-2005,65
1607,Female,26-07-1968,8
1608,Male,11-11-1964,53
1609,Female,30-07-1971,53
1610,Male,23-06-1969,68
1611,Female,02-02-1991,59
1612,Female,30-06-1982,59
1613,Male,15-01-1984,50
1614,Female,18-05-1961,21
1615,Female,28-06-1979,74
1616,Male,23-05-1961,54
1617,Female,30-06-1977,5
1618,Male,07-02-2007,17
1619,Male,27-03-1969,74
1620,Male,15-05-1959,74
1621,Male,05-06-1979,76
1622,Female,12-10-1973,52
1623,Male,09-07-1986,36
1624,Female,10-09-1988,9
1625,Female,12-09-2000,9
1628,Male,25-05-1984,12
1629,Male,01-09-1989,28
1630,Male,19-04-1991,28
1631,Female,30-04-1999,74
1632,Female,20-04-1970,8
1633,Female,28-10-1999,55
1634,Female,10-11-1992,55
1635,Female,02-11-1957,75
1636,Female,12-09-1955,75
1637,Female,20-10-1966,21
1638,Female,30-03-1981,40
1639,Male,01-07-1986,1
1640,Male,13-08-1980,51
1641,Female,28-03-1950,31
1642,Female,10-12-1986,1
1643,Male,17-06-2003,39
1644,Female,06-06-1999,56
1645,Female,10-05-1988,39
1646,Male,17-03-1989,8
1647,Female,26-05-2005,71
1648,Female,12-03-1975,46
1649,Female,16-05-1977,46
1650,Male,29-03-1976,1
1651,Female,10-09-1993,11
1653,Male,19-06-1967,42
1654,Female,08-12-1986,60
1655,Female,04-02-1995,74
1656,Female,18-08-1995,22
1657,Female,02-10-1958,32
1658,Male,21-10-1956,52
1659,Male,15-02-1965,1
1660,Male,11-02-2010,1
1661,Female,16-06-1980,47
1662,Male,07-09-1990,53
1663,Male,29-04-1980,19
1664,Female,10-01-1946,64
1665,Female,02-03-1935,64
1666,Male,31-08-1964,1
1667,Male,13-10-1967,1
1668,Male,17-10-1976,20
1669,Male,25-10-1975,47
1670,Male,07-05-1984,53
1671,Male,15-11-1958,57
1672,Male,07-01-1951,57
1673,Male,09-07-1995,48
1674,Male,27-12-1947,11
1675,Male,15-02-1963,74
1676,Male,03-02-1976,53
1677,Male,07-11-1973,53
1679,Male,17-06-1969,67
1680,Female,28-05-2002,29
1681,Male,25-11-1963,34
1682,Male,07-09-1979,69
1683,Female,24-02-1979,15
1684,Male,25-10-1969,15
1685,Male,21-06-1971,61
1686,Female,08-01-1975,1
1687,Male,27-02-1970,1
1688,Female,10-08-1946,32
1689,Female,04-12-1959,1
1690,Male,17-10-1974,46
1691,Female,08-04-2005,21
1692,Male,07-02-1995,62
1693,Female,06-09-2007,45
1694,Male,27-12-2002,45
1696,Male,21-05-1950,1
1697,Female,10-03-1991,55
1698,Male,21-11-1990,55
1699,Male,11-03-1978,17
1700,Male,09-03-1972,7
1701,Male,11-08-1972,7
1702,Male,07-06-2000,53
1703,Male,11-01-1941,50
1704,Male,03-12-1941,50
1705,Male,01-09-1973,19
1706,Male,19-07-1967,19
1707,Female,18-02-1974,10
1709,Male,13-02-1980,74
1710,Male,11-02-1967,54
1711,Female,14-08-1989,64
1712,Male,01-01-1987,64
1713,Male,21-04-1958,65
1714,Female,22-05-1968,58
1717,Male,07-05-2006,73
1718,Male,27-07-1961,75
1719,Male,09-08-1993,35
1720,Female,24-04-1961,33
1721,Female,02-07-1957,33
1722,Male,01-10-1956,68
1723,Female,28-04-2008,71
1724,Male,21-12-1961,68
1725,Female,18-03-1986,76
1726,Male,03-06-1975,76
1727,Male,21-01-1974,32
1728,Female,18-10-1973,32
1729,Female,16-05-1970,76
1730,Male,15-12-1955,40
1731,Female,30-01-1996,17
1733,Female,20-09-2001,57
1734,Female,10-11-1998,26
1735,Male,31-07-2003,26
1736,Male,17-06-2006,41
1737,Female,30-07-1978,27
1738,Male,25-03-1990,27
1741,Female,02-07-1955,70
1742,Female,06-06-1977,1
1743,Male,27-07-1982,3
1744,Female,28-02-1997,50
1745,Female,18-12-1986,23
1746,Female,10-11-1986,11
1747,Female,20-02-1979,11
1748,Male,31-12-1999,64
1749,Male,17-01-1956,50
1750,Male,31-12-1987,23
1751,Female,24-01-1982,54
1752,Male,23-11-2001,70
1753,Female,26-04-2006,60
1754,Male,29-05-2002,57
1755,Female,18-10-1992,65
1756,Female,08-07-1959,1
1757,Female,30-11-1964,1
1758,Male,13-11-1970,35
1759,Female,16-03-1950,63
1760,Male,07-03-1946,77
1761,Male,23-04-1971,45
1762,Female,30-12-1979,61
1763,Male,07-12-1990,46
1764,Male,09-07-1994,66
1765,Male,03-08-1998,9
1768,Male,27-04-1974,29
1769,Male,05-08-1972,12
1770,Male,15-12-1978,12
1771,Female,20-12-1954,54
1772,Male,21-11-2006,73
1774,Male,05-12-1998,32
1775,Female,08-12-1966,73
1776,Female,24-12-1981,30
1777,Female,08-03-1990,69
1778,Female,02-09-1991,69
1779,Female,26-11-1958,37
1780,Male,09-02-1982,54
1781,Female,16-08-1947,67
1782,Female,24-12-1971,19
1783,Male,05-12-1973,1
1784,Female,02-01-2008,2
1785,Male,25-11-1998,39
1786,Male,25-08-1961,63
1787,Female,28-11-1954,63
1788,Male,23-03-1973,1
1789,Male,07-10-1960,61
1790,Female,28-05-1976,1
1791,Female,12-07-1993,5
1792,Male,01-09-1998,54
1793,Male,17-05-1972,41
1794,Female,30-05-1967,54
1795,Female,28-04-1987,38
1796,Male,23-11-1961,10
1797,Female,04-01-1969,10
1798,Female,08-07-1956,70
1799,Female,26-06-1982,36
1800,Female,28-11-1970,63
1801,Male,01-01-1993,66
1802,Female,16-12-1991,66
1803,Female,12-07-1973,25
1806,Male,03-01-1975,5
1807,Female,30-06-1958,47
1808,Female,26-08-1960,47
1809,Female,12-05-1954,24
1810,Female,30-06-1942,41
1811,Male,29-03-1962,1
1812,Male,17-07-1974,36
1813,Female,28-09-1972,36
1814,Female,12-03-1963,57
1815,Female,24-04-2004,16
1816,Female,24-07-1974,62
1817,Female,06-02-1981,47
1818,Female,02-10-1979,47
1819,Female,20-06-2006,43
1820,Female,20-01-1956,50
1821,Female,24-04-1964,1
1822,Male,13-11-1949,71
1823,Male,07-10-2005,1
1824,Male,03-08-1983,69
1825,Female,24-06-2001,51
1826,Female,12-09-1960,13
1827,Female,16-10-1968,13
1828,Female,14-11-1985,69
1829,Female,16-10-1969,51
1830,Male,03-02-1975,33
1831,Male,09-10-1999,51
1832,Male,01-10-1993,1
1833,Male,15-11-1989,30
1834,Male,19-02-1950,7
1835,Male,11-05-1955,7
1836,Male,07-05-1971,36
1837,Male,13-01-1980,67
1838,Male,27-01-1987,67
1839,Female,18-02-1964,5
1840,Female,28-10-1958,5
1841,Male,23-05-1980,67
1842,Male,13-09-1966,9
1843,Male,25-03-1966,48
1844,Male,03-04-1949,74
1845,Female,14-11-1941,74
1846,Female,12-12-2003,48
1847,Female,30-03-2006,52
1848,Female,02-09-1951,6
1849,Female,24-11-1949,57
1850,Male,05-09-1969,52
1851,Female,12-11-2002,31
1852,Male,05-09-1985,50
1853,Female,18-08-1988,1
1854,Male,27-07-1959,70
1856,Female,22-10-1995,54
1857,Female,16-03-1987,54
1860,Male,31-12-1991,1
1861,Male,15-07-1980,29
1862,Male,09-12-2004,50
1863,Female,16-02-1975,54
1864,Female,14-03-1971,22
1865,Male,09-08-1976,22
1866,Male,11-08-1969,64
1867,Female,24-11-1971,1
1868,Female,16-02-2003,60
1869,Female,14-04-1960,1
1870,Male,29-04-1958,1
1871,Female,20-04-2007,1
1872,Female,24-03-1990,52
1873,Female,26-10-1991,52
1874,Female,20-10-1969,1
1875,Male,19-10-1999,15
1876,Male,01-07-1974,1
1877,Male,21-10-1984,47
1878,Female,02-09-1986,47
1879,Female,02-06-1971,21
1880,Female,08-08-1997,1
1881,Female,24-01-1957,72
1882,Female,24-07-1959,72
1883,Male,27-12-1988,18
1884,Female,26-03-2003,59
1885,Male,07-03-1997,47
1886,Male,07-04-1943,34
1887,Male,15-07-1949,54
1888,Female,24-11-1945,66
1889,Female,28-09-1984,32
1890,Female,14-10-1982,14
1891,Female,04-05-1986,62
1892,Female,26-03-1951,66
1893,Male,11-04-1961,66
1894,Male,05-01-1975,1
1895,Male,03-01-1993,47
1896,Female,08-02-2005,48
1897,Male,07-05-1996,36
1898,Male,01-08-1984,73
1899,Male,03-07-1964,10
1900,Female,22-11-1988,23
1901,Male,07-01-1990,23
1903,Female,30-10-1966,1
1904,Female,22-02-1964,66
1905,Female,18-07-1976,72
1906,Male,07-07-1945,63
1907,Female,08-11-1955,75
1908,Male,17-01-1943,33
1909,Female,16-05-1971,35
1910,Female,08-11-1969,67
1911,Male,21-06-1965,48
1912,Female,26-02-1995,57
1913,Male,15-04-1991,69
1914,Female,20-08-1969,39
1915,Male,09-09-1962,39
1916,Male,19-07-1949,28
1917,Male,13-05-1996,69
1919,Female,04-05-1972,30
1920,Male,07-08-1998,42
1921,Female,26-12-1973,1
1922,Male,03-04-1972,1
1923,Male,07-07-1985,1
1924,Male,29-05-1961,67
1925,Male,23-06-1961,37
1926,Female,08-04-1962,37
1927,Female,26-04-1975,77
1928,Female,14-10-1979,77
1929,Male,15-10-1982,65
1930,Male,21-04-1961,38
1931,Female,14-01-1970,16
1932,Male,21-03-1967,15
1934,Male,21-01-1961,70
1935,Female,12-07-1956,68
1936,Female,16-12-1982,15
1937,Male,27-03-1983,15
1938,Female,30-11-1966,57
1939,Female,14-08-1948,1
1940,Female,22-03-1950,1
1941,Female,12-09-1948,10
1942,Female,10-05-1938,10
1943,Male,11-02-1949,39
1944,Female,22-03-1984,31
1945,Male,03-06-1977,54
1946,Male,19-07-1958,72
1947,Female,08-02-2004,23
1948,Male,19-04-1966,71
1949,Male,23-06-1965,71
1950,Female,06-07-1952,26
1951,Male,29-04-1994,41
1952,Male,09-05-1998,52
1953,Female,22-09-1988,52
1954,Female,28-07-1975,69
1955,Female,28-12-1998,66
1956,Male,09-09-1952,1
1957,Female,04-03-1995,63
1958,Male,21-01-2005,63
1959,Female,26-12-1943,1
1960,Male,23-08-1969,22
1961,Female,04-08-1947,31
1962,Female,18-11-1973,6
1963,Female,12-06-1968,38
1964,Male,05-08-1954,17
1965,Female,10-08-1962,75
1966,Male,01-09-1975,19
1967,Male,15-01-1991,1
1968,Male,13-08-1983,1
1969,Female,26-10-1953,53
1970,Male,05-01-1975,1
1971,Female,14-05-1996,3
1972,Male,29-06-1973,1
1973,Male,13-11-1958,60
1974,Female,14-07-1941,10
1975,Male,27-11-1942,10
1976,Female,12-10-1941,72
1977,Male,25-12-1962,10
1978,Female,22-07-1979,18
1979,Male,19-05-1953,51
1980,Female,30-04-1982,77
1981,Female,22-11-1997,19
1982,Female,08-07-2000,53
1983,Male,05-04-2009,53
1984,Male,29-08-1949,1
1985,Male,13-12-1960,6
1986,Male,13-10-1969,6
1988,Female,04-05-1975,13
1989,Male,13-03-1966,50
1990,Male,25-11-1966,50
1991,Male,09-11-1941,64
1993,Male,21-06-1998,1
1994,Female,06-09-1994,1
1995,Female,10-06-1968,50
1996,Female,20-03-1960,1
1997,Male,09-01-2005,1
1998,Male,15-02-2006,40
1999,Female,10-04-2009,74
2000,Male,09-07-1969,39
2001,Male,05-10-2004,34
2002,Female,26-01-1946,70
2003,Male,15-06-1944,70
2004,Male,03-04-2001,1
2005,Male,03-10-2002,30
2006,Female,22-10-1989,41
2007,Male,13-09-1981,41
2008,Male,07-06-1963,47
2009,Female,16-01-1959,12
2010,Female,12-08-1975,37
2011,Female,18-01-1953,46
2012,Male,27-06-1946,46
2013,Female,10-09-1967,1
2015,Male,15-01-1996,1
2016,Male,09-10-1957,55
2017,Male,23-03-1958,55
2018,Male,25-10-1972,56
2019,Female,28-09-1955,73
2020,Female,20-02-1953,73
2021,Female,08-12-1942,67
2022,Female,12-11-1962,56
2023,Female,02-11-1958,56
2024,Male,15-04-1957,62
2025,Male,31-12-1964,39
2026,Male,03-02-1962,39
2027,Female,22-01-1953,12
2028,Male,17-12-1951,12
2029,Male,19-11-1950,5
2030,Female,04-10-2007,5
2031,Male,15-12-1949,54
2032,Male,21-03-1966,1
2033,Female,02-09-1964,1
2034,Female,12-06-1949,13
2035,Male,27-09-1955,13
2037,Female,26-10-1975,69
2038,Male,29-05-2007,1
2039,Female,20-03-1996,68
2040,Male,07-08-1967,59
2041,Male,11-08-1979,68
2042,Female,04-07-2005,49
2043,Male,15-11-1981,77
